optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,53.5,1.70099,1.62496,1.51111,0.171628,0,167,166,166
