optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,15.3333,0.328943,0.297328,0.306823,0.0142186,0,62,61,61
