optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,257.375,5.02927,5.01548,3.84196,1.1741,0,66,65,65
