optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,67,0.482484,0.454051,0.415678,0.0594852,0,59,58,58
