optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,43.125,0.0692921,0.060776,0.0597281,0.00762343,0,14,13,13
