optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,7,0.004035,0.003197,0.00378299,8.60691e-05,0,1,0,0
