optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,247,2.84514,2.8466,1.96779,0.868157,0,15,993,14
