optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,60,0.166168,0.159004,0.113993,0.0498347,0,14,116,9
