optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,230.5,3.31449,3.31625,2.66523,0.640371,0,16,1318,15
