optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,59.5,0.224251,0.215649,0.165145,0.0558691,0,16,169,8
