optimality,lp_obj,tot_time,tot_cpu_time,master_duration,heur_pricing_duration,exact_pricing_duration,#CG_iter,#added_columns,#heur_success
1,9,0.00462413,0.003878,0.00394702,0.000512838,0,1,0,0
